file_name,class_id,class
3-1983-mar14-313.wav,3,silence
3-1983-mar14-314.wav,3,silence
3-1983-mar14-315.wav,3,silence
2-1983-mar14-316.wav,2,speech
2-1983-mar14-318.wav,2,speech
1-1983-mar14-319.wav,1,music
2-1983-mar14-320.wav,2,speech
2-1983-mar14-321.wav,2,speech
2-1983-mar14-323.wav,2,speech
2-1983-mar14-324.wav,2,speech
2-1983-mar14-325.wav,2,speech
1-1983-mar14-327.wav,1,music
1-1983-mar14-328.wav,1,music
2-1983-mar14-331.wav,2,speech
2-1983-mar14-332.wav,2,speech
2-1983-mar14-333.wav,2,speech
2-1983-mar14-334.wav,2,speech
2-1983-mar14-335.wav,2,speech
1-1983-mar14-338.wav,1,music
1-1983-mar14-339.wav,1,music
2-1983-mar14-340.wav,2,speech
2-1983-mar14-342.wav,2,speech
1-1983-mar14-343.wav,1,music
2-1983-mar14-345.wav,2,speech
2-1983-mar14-346.wav,2,speech
1-1983-mar14-347.wav,1,music
1-1983-mar14-348.wav,1,music
1-1983-mar14-349.wav,1,music
2-1983-mar14-350.wav,2,speech
2-1983-mar14-352.wav,2,speech
2-1983-mar14-353.wav,2,speech
2-1983-mar14-354.wav,2,speech
1-1983-mar14-355.wav,1,music
3-1983-mar14-356.wav,3,silence
1-1983-oct21-31.wav,1,music
1-1983-oct21-32.wav,1,music
1-1983-oct21-33.wav,1,music
1-1983-oct21-34.wav,1,music
1-1983-oct21-35.wav,1,music
1-1983-oct21-36.wav,1,music
1-1983-oct21-37.wav,1,music
1-1983-oct21-38.wav,1,music
1-1983-oct21-39.wav,1,music
1-1983-oct21-310.wav,1,music
1-1983-oct21-312.wav,1,music
1-1983-oct21-313.wav,1,music
1-1983-oct21-314.wav,1,music
1-1983-oct21-315.wav,1,music
1-1983-oct21-316.wav,1,music
1-1983-oct21-317.wav,1,music
1-1983-oct21-318.wav,1,music
1-1983-oct21-319.wav,1,music
1-1983-oct21-320.wav,1,music
1-1983-oct21-321.wav,1,music
1-1983-oct21-322.wav,1,music
1-1983-oct21-323.wav,1,music
1-1983-oct21-324.wav,1,music
2-1983-oct21-325.wav,2,speech
3-1983-oct21-326.wav,3,silence
3-1983-oct21-327.wav,3,silence
1-1983-oct21-328.wav,1,music
1-1983-oct21-330.wav,1,music
1-1983-oct21-332.wav,1,music
3-1983-oct21-333.wav,3,silence
1-1983-oct21-335.wav,1,music
2-1983-oct21-336.wav,2,speech
3-1983-oct21-337.wav,3,silence
3-1983-oct21-338.wav,3,silence
3-1983-oct21-341.wav,3,silence
1-1983-oct21-342.wav,1,music
3-1983-oct21-347.wav,3,silence
1-1983-oct21-348.wav,1,music
1-1983-oct21-349.wav,1,music
1-1983-oct21-352.wav,1,music
1-1983-oct21-354.wav,1,music
1-1983-oct21-355.wav,1,music
1-1983-oct21-356.wav,1,music
1-1983-oct21-357.wav,1,music
1-1983-oct21-358.wav,1,music
1-1983-oct21-359.wav,1,music
1-1983-oct21-360.wav,1,music
1-1983-oct21-361.wav,1,music
1-1983-oct21-362.wav,1,music
1-1983-oct21-363.wav,1,music
1-1983-oct21-364.wav,1,music
1-1983-oct21-365.wav,1,music
3-1983-oct21-367.wav,3,silence
1-1983-oct21-368.wav,1,music
1-1983-oct21-369.wav,1,music
1-1983-oct27-31.wav,1,music
1-1983-oct27-32.wav,1,music
1-1983-oct27-33.wav,1,music
1-1983-oct27-38.wav,1,music
1-1983-oct27-39.wav,1,music
1-1983-oct27-310.wav,1,music
1-1983-oct27-312.wav,1,music
1-1983-oct27-313.wav,1,music
1-1983-oct27-314.wav,1,music
1-1983-oct27-315.wav,1,music
1-1983-oct27-316.wav,1,music
2-1983-oct27-318.wav,2,speech
2-1983-oct27-320.wav,2,speech
1-1983-oct27-321.wav,1,music
1-1983-oct27-322.wav,1,music
1-1983-oct27-323.wav,1,music
2-1983-oct27-324.wav,2,speech
3-1983-oct27-325.wav,3,silence
1-1983-oct27-326.wav,1,music
1-1983-oct27-327.wav,1,music
1-1983-oct27-328.wav,1,music
1-1983-oct27-329.wav,1,music
1-1983-oct27-330.wav,1,music
1-1983-oct27-331.wav,1,music
2-1983-oct27-333.wav,2,speech
1-1983-oct27-334.wav,1,music
2-1983-oct27-335.wav,2,speech
1-1983-oct27-337.wav,1,music
1-1983-oct27-338.wav,1,music
2-1983-oct27-340.wav,2,speech
1-1983-oct27-341.wav,1,music
1-1983-oct27-343.wav,1,music
1-1983-oct27-344.wav,1,music
2-1983-oct27-345.wav,2,speech
1-1983-oct27-346.wav,1,music
1-1983-oct27-351.wav,1,music
1-1983-oct27-352.wav,1,music
1-1983-oct27-353.wav,1,music
1-1983-oct27-354.wav,1,music
1-1983-oct27-355.wav,1,music
1-1983-oct27-356.wav,1,music
1-1983-oct27-358.wav,1,music
1-1983-oct27-359.wav,1,music
3-1984-oct28-32.wav,3,silence
3-1984-oct28-33.wav,3,silence
3-1984-oct28-35.wav,3,silence
3-1984-oct28-36.wav,3,silence
1-1984-oct28-37.wav,1,music
1-1984-oct28-38.wav,1,music
3-1984-oct28-39.wav,3,silence
1-1984-oct28-312.wav,1,music
1-1984-oct28-313.wav,1,music
1-1984-oct28-314.wav,1,music
1-1984-oct28-318.wav,1,music
1-1984-oct28-319.wav,1,music
1-1984-oct28-321.wav,1,music
3-1984-oct28-322.wav,3,silence
3-1984-oct28-323.wav,3,silence
1-1984-oct28-324.wav,1,music
1-1984-oct28-325.wav,1,music
1-1984-oct28-327.wav,1,music
1-1984-oct28-328.wav,1,music
1-1984-oct28-329.wav,1,music
1-1984-oct28-330.wav,1,music
1-1984-oct28-331.wav,1,music
1-1984-oct28-332.wav,1,music
3-1984-oct28-334.wav,3,silence
1-1984-oct28-337.wav,1,music
1-1984-oct28-339.wav,1,music
3-1984-oct28-340.wav,3,silence
3-1984-oct28-342.wav,3,silence
1-1984-oct28-344.wav,1,music
3-1984-oct28-345.wav,3,silence
1-1984-oct28-349.wav,1,music
1-1984-oct28-350.wav,1,music
3-1984-oct28-351.wav,3,silence
3-1984-oct28-352.wav,3,silence
3-1984-oct28-353.wav,3,silence
1-1984-oct28-354.wav,1,music
3-1984-oct28-355.wav,3,silence
1-1984-oct28-356.wav,1,music
1-1984-oct28-357.wav,1,music
1-1984-oct28-358.wav,1,music
1-1984-oct28-359.wav,1,music
2-1984-oct28-360.wav,2,speech
1-1984-oct28-361.wav,1,music
1-1984-oct28-362.wav,1,music
3-1984-oct28-363.wav,3,silence
2-1985-feb27-31.wav,2,speech
1-1985-feb27-32.wav,1,music
1-1985-feb27-33.wav,1,music
1-1985-feb27-34.wav,1,music
1-1985-feb27-35.wav,1,music
1-1985-feb27-36.wav,1,music
1-1985-feb27-37.wav,1,music
1-1985-feb27-39.wav,1,music
1-1985-feb27-310.wav,1,music
1-1985-feb27-311.wav,1,music
1-1985-feb27-313.wav,1,music
3-1985-feb27-314.wav,3,silence
1-1985-feb27-315.wav,1,music
1-1985-feb27-316.wav,1,music
1-1985-feb27-318.wav,1,music
1-1985-feb27-320.wav,1,music
3-1985-feb27-321.wav,3,silence
3-1985-feb27-322.wav,3,silence
2-1985-feb27-325.wav,2,speech
1-1985-feb27-326.wav,1,music
2-1985-feb27-327.wav,2,speech
1-1985-feb27-328.wav,1,music
2-1985-feb27-330.wav,2,speech
1-1985-feb27-331.wav,1,music
1-1985-feb27-332.wav,1,music
1-1985-feb27-333.wav,1,music
1-1985-feb27-335.wav,1,music
2-1985-feb27-339.wav,2,speech
1-1985-feb27-340.wav,1,music
1-1985-feb27-342.wav,1,music
3-1985-mar14-41.wav,3,silence
1-1985-mar14-43.wav,1,music
1-1985-mar14-44.wav,1,music
1-1985-mar14-45.wav,1,music
2-1985-mar14-46.wav,2,speech
1-1985-mar14-47.wav,1,music
2-1985-mar14-48.wav,2,speech
2-1985-mar14-49.wav,2,speech
1-1985-mar14-410.wav,1,music
2-1985-mar14-412.wav,2,speech
2-1985-mar14-413.wav,2,speech
1-1985-mar14-414.wav,1,music
1-1985-mar14-415.wav,1,music
1-1985-mar14-416.wav,1,music
1-1985-mar14-417.wav,1,music
1-1985-mar14-419.wav,1,music
2-1985-mar14-420.wav,2,speech
1-1985-mar14-421.wav,1,music
2-1985-mar14-422.wav,2,speech
2-1985-mar14-423.wav,2,speech
1-1985-mar14-425.wav,1,music
1-1985-mar14-426.wav,1,music
1-1985-mar14-428.wav,1,music
2-1985-mar14-429.wav,2,speech
2-1985-mar14-430.wav,2,speech
1-1985-mar14-431.wav,1,music
1-1985-mar14-432.wav,1,music
3-1985-mar14-434.wav,3,silence
1-1985-mar14-436.wav,1,music
1-1985-mar14-437.wav,1,music
1-1985-mar14-438.wav,1,music
2-1985-mar14-441.wav,2,speech
2-1985-mar14-442.wav,2,speech
1-1985-mar14-443.wav,1,music
1-1985-mar14-445.wav,1,music
3-1985-mar15-31.wav,3,silence
3-1985-mar15-32.wav,3,silence
3-1985-mar15-33.wav,3,silence
1-1985-mar15-34.wav,1,music
1-1985-mar15-35.wav,1,music
1-1985-mar15-36.wav,1,music
1-1985-mar15-39.wav,1,music
1-1985-mar15-310.wav,1,music
1-1985-mar15-311.wav,1,music
3-1985-mar15-312.wav,3,silence
1-1985-mar15-314.wav,1,music
1-1985-mar15-315.wav,1,music
1-1985-mar15-316.wav,1,music
1-1985-mar15-317.wav,1,music
1-1985-mar15-318.wav,1,music
1-1985-mar15-319.wav,1,music
1-1985-mar15-320.wav,1,music
3-1985-mar15-322.wav,3,silence
3-1985-mar15-323.wav,3,silence
3-1985-mar15-325.wav,3,silence
1-1985-mar15-328.wav,1,music
2-1985-mar15-330.wav,2,speech
1-1985-mar15-331.wav,1,music
1-1985-mar15-332.wav,1,music
1-1985-mar15-333.wav,1,music
1-1985-mar15-336.wav,1,music
1-1985-mar15-338.wav,1,music
1-1985-mar15-339.wav,1,music
1-1985-mar15-341.wav,1,music
2-1985-mar15-342.wav,2,speech
1-1985-oct10-22.wav,1,music
1-1985-oct10-23.wav,1,music
1-1985-oct10-25.wav,1,music
1-1985-oct10-26.wav,1,music
1-1985-oct10-27.wav,1,music
1-1985-oct10-28.wav,1,music
1-1985-oct10-29.wav,1,music
3-1985-oct10-210.wav,3,silence
1-1985-oct10-212.wav,1,music
2-1985-oct10-213.wav,2,speech
1-1985-oct10-214.wav,1,music
1-1985-oct10-216.wav,1,music
1-1985-oct10-217.wav,1,music
3-1985-oct10-221.wav,3,silence
1-1985-oct10-222.wav,1,music
1-1985-oct10-223.wav,1,music
1-1985-oct10-225.wav,1,music
1-1985-oct10-226.wav,1,music
1-1985-oct10-227.wav,1,music
1-1985-oct10-229.wav,1,music
1-1985-oct10-231.wav,1,music
1-1985-oct10-232.wav,1,music
1-1985-oct10-234.wav,1,music
1-1985-oct10-236.wav,1,music
1-1985-oct10-238.wav,1,music
3-1986-apr23-33.wav,3,silence
3-1986-apr23-34.wav,3,silence
1-1986-apr23-37.wav,1,music
1-1986-apr23-39.wav,1,music
1-1986-apr23-312.wav,1,music
1-1986-apr23-313.wav,1,music
3-1986-apr23-315.wav,3,silence
2-1986-apr23-317.wav,2,speech
1-1986-apr23-318.wav,1,music
1-1986-apr23-319.wav,1,music
1-1986-apr23-320.wav,1,music
1-1986-apr23-321.wav,1,music
1-1986-apr23-322.wav,1,music
1-1986-apr23-323.wav,1,music
2-1986-apr23-324.wav,2,speech
3-1986-apr23-325.wav,3,silence
1-1991-may01-22.wav,1,music
1-1991-may01-23.wav,1,music
1-1991-may01-24.wav,1,music
1-1991-may01-25.wav,1,music
1-1991-may01-26.wav,1,music
1-1991-may01-27.wav,1,music
1-1991-may01-28.wav,1,music
1-1991-may01-29.wav,1,music
1-1991-may01-210.wav,1,music
1-1991-may01-211.wav,1,music
1-1991-may01-212.wav,1,music
1-1991-may01-213.wav,1,music
1-1991-may01-214.wav,1,music
1-1991-may01-215.wav,1,music
1-1991-may01-216.wav,1,music
3-1991-may01-218.wav,3,silence
1-1991-may01-219.wav,1,music
1-1991-may01-220.wav,1,music
1-1991-may01-221.wav,1,music
1-1991-may01-222.wav,1,music
1-1991-may01-223.wav,1,music
1-1991-may01-228.wav,1,music
1-1991-may01-229.wav,1,music
1-1991-may01-230.wav,1,music
1-1991-may01-231.wav,1,music
1-1991-may01-232.wav,1,music
1-1991-may01-233.wav,1,music
1-1991-may01-234.wav,1,music
1-1991-may01-236.wav,1,music
1-1991-may01-237.wav,1,music
1-1991-may01-238.wav,1,music
1-1991-may01-239.wav,1,music
1-1991-may01-240.wav,1,music
1-1991-may01-241.wav,1,music
1-1991-may01-242.wav,1,music
1-1991-may01-243.wav,1,music
1-1991-may01-245.wav,1,music
3-1991-may01-247.wav,3,silence
3-buzz1.wav,3,silence
1-buzz2.wav,1,music
3-chanting middle east 21.wav,3,silence
3-chanting middle east 22.wav,3,silence
3-chanting middle east 23.wav,3,silence
2-chanting middle east 24.wav,2,speech
3-chanting middle east 25.wav,3,silence
3-chanting middle east 26.wav,3,silence
2-chanting middle east 27.wav,2,speech
2-chanting middle east 28.wav,2,speech
2-chanting middle east 29.wav,2,speech
2-chanting middle east 211.wav,2,speech
3-chanting middle east 212.wav,3,silence
2-chanting middle east 217.wav,2,speech
2-chanting middle east 218.wav,2,speech
2-chanting middle east 219.wav,2,speech
2-chanting middle east 222.wav,2,speech
1-chanting middle east 223.wav,1,music
1-chanting middle east 224.wav,1,music
1-chanting middle east 225.wav,1,music
1-chanting middle east 226.wav,1,music
2-chanting middle east 227.wav,2,speech
2-chanting middle east 228.wav,2,speech
2-chanting middle east 229.wav,2,speech
2-chanting middle east 230.wav,2,speech
2-chanting middle east 231.wav,2,speech
2-chanting middle east 232.wav,2,speech
2-chanting middle east 233.wav,2,speech
2-chanting middle east 234.wav,2,speech
2-chanting middle east 235.wav,2,speech
1-chanting middle east 238.wav,1,music
2-chanting middle east 239.wav,2,speech
3-chanting middle east 240.wav,3,silence
1-chanting middle east 243.wav,1,music
2-chanting middle east 244.wav,2,speech
1-chanting middle east 245.wav,1,music
2-chanting middle east 246.wav,2,speech
1-chanting middle east 247.wav,1,music
2-chanting middle east 248.wav,2,speech
2-chanting middle east 249.wav,2,speech
2-chanting middle east 250.wav,2,speech
2-chanting middle east 251.wav,2,speech
2-chanting middle east 252.wav,2,speech
2-chanting middle east 253.wav,2,speech
1-chanting middle east 254.wav,1,music
1-chanting middle east 255.wav,1,music
1-chanting middle east 256.wav,1,music
1-chanting middle east 257.wav,1,music
1-chanting middle east 258.wav,1,music
2-chanting middle east 259.wav,2,speech
1-chanting middle east 260.wav,1,music
1-chanting middle east 261.wav,1,music
1-chanting middle east 262.wav,1,music
1-chanting middle east 263.wav,1,music
2-chanting middle east 266.wav,2,speech
2-chanting middle east 267.wav,2,speech
1-chanting middle east 268.wav,1,music
1-chanting middle east 269.wav,1,music
1-chanting middle east 270.wav,1,music
1-chanting middle east 271.wav,1,music
2-chanting middle east 273.wav,2,speech
2-chanting middle east 274.wav,2,speech
2-chanting middle east 276.wav,2,speech
2-chanting middle east 277.wav,2,speech
2-chanting middle east 278.wav,2,speech
2-chanting middle east 279.wav,2,speech
2-chanting middle east 280.wav,2,speech
2-chanting middle east 281.wav,2,speech
2-chanting middle east 282.wav,2,speech
2-chanting middle east 283.wav,2,speech
2-chanting middle east 284.wav,2,speech
2-chanting middle east 285.wav,2,speech
2-chanting middle east 287.wav,2,speech
2-chanting middle east 288.wav,2,speech
2-chanting middle east 289.wav,2,speech
2-chanting middle east 290.wav,2,speech
2-chanting middle east 291.wav,2,speech
2-chanting middle east 293.wav,2,speech
2-chanting middle east 294.wav,2,speech
2-chanting middle east 295.wav,2,speech
3-chanting middle east 296.wav,3,silence
3-chanting middle east 297.wav,3,silence
3-chanting middle east 298.wav,3,silence
3-chanting middle east 2100.wav,3,silence
3-chanting middle east 2101.wav,3,silence
3-chanting middle east 2102.wav,3,silence
2-chanting middle east 2103.wav,2,speech
2-chanting middle east 2104.wav,2,speech
2-chanting middle east 2107.wav,2,speech
2-chanting middle east 2108.wav,2,speech
2-chanting middle east 2110.wav,2,speech
2-chanting middle east 2111.wav,2,speech
2-chanting middle east 2112.wav,2,speech
2-chanting middle east 2113.wav,2,speech
3-chanting middle east 2114.wav,3,silence
3-chanting middle east 2116.wav,3,silence
2-chanting middle east 2117.wav,2,speech
3-chanting middle east 2119.wav,3,silence
2-chanting middle east 2121.wav,2,speech
2-chanting middle east 2122.wav,2,speech
2-chanting middle east 2123.wav,2,speech
2-chanting middle east 2124.wav,2,speech
2-chanting middle east 2125.wav,2,speech
2-chanting middle east 2126.wav,2,speech
2-chanting middle east 2128.wav,2,speech
2-chanting middle east 2129.wav,2,speech
2-chanting middle east 2130.wav,2,speech
2-chanting middle east 2132.wav,2,speech
